DURATION_S,V_START,V_END,V_MIN,V_MAX,V_MEAN,V_DROP,VOLTAGE_SLOPE,V_STD,V_SKEW,I_MEAN,I_MIN,I_MAX,T_START,T_END,T_MIN,T_MAX,T_MEAN,TEMP_RISE,TEMP_RISE_RATE,TEMP_STD,DC_IR,ENERGY_WH,Target_SoH,Target_RUL
8473.59,12.571,9.436,9.265,12.571,11.003,3.136,0.00037,0.937,0.253,0.751,0.626,0.985,22.6,34.5,22.6,34.9,28.5,12.31,0.001453,0.665,0.1299,29.01,71.36,230
8095.29,12.57,9.177,8.996,12.57,10.874,3.392,0.000419,1.067,0.117,0.742,0.641,0.92,22.6,34.0,22.6,34.1,28.3,11.44,0.001414,0.824,0.1323,27.7,71.15,229
8665.43,12.515,9.229,9.077,12.515,10.872,3.286,0.000379,0.801,-0.049,0.648,0.537,0.921,23.0,35.0,23.0,35.2,29.0,12.24,0.001413,1.333,0.1304,28.99,72.58,228
8311.9,12.598,9.21,9.036,12.598,10.904,3.388,0.000408,1.031,-0.486,0.726,0.588,0.859,21.8,34.9,21.8,35.4,28.3,13.59,0.001635,1.314,0.1325,28.92,71.73,227
9636.54,12.565,9.228,9.061,12.565,10.896,3.337,0.000346,0.87,-0.072,0.729,0.574,0.899,21.7,33.6,21.7,33.7,27.7,12.04,0.00125,0.677,0.1315,27.94,72.36,226
9392.4,12.544,9.142,8.966,12.544,10.843,3.402,0.000362,1.06,0.116,0.795,0.61,1.08,23.4,35.5,23.4,35.6,29.5,12.15,0.001294,0.911,0.1298,27.58,70.73,225
8724.47,12.558,9.016,8.856,12.558,10.787,3.542,0.000406,0.988,-0.376,0.72,0.598,0.904,22.0,34.3,22.0,34.4,28.2,12.38,0.001418,1.468,0.1315,28.35,70.37,224
9642.2,12.501,9.187,9.031,12.501,10.844,3.313,0.000344,0.966,-0.258,0.66,0.472,0.816,22.4,35.5,22.4,35.9,29.0,13.5,0.0014,1.4,0.1305,28.97,71.59,223
9758.8,12.582,9.3,9.137,12.582,10.941,3.282,0.000336,1.058,0.329,0.77,0.57,1.062,22.6,36.1,22.6,36.2,29.3,13.61,0.001395,1.301,0.1319,28.69,71.02,222
8091.25,12.59,9.259,9.091,12.59,10.925,3.332,0.000412,1.137,0.127,0.626,0.446,0.746,21.8,34.0,21.8,34.4,27.9,12.56,0.001552,0.76,0.1314,27.43,70.82,221
8643.5,12.563,9.297,9.15,12.563,10.93,3.266,0.000378,0.852,-0.046,0.751,0.559,0.993,22.9,35.4,22.9,35.7,29.1,12.8,0.001481,1.132,0.1304,28.0,69.85,220
9000.56,12.525,9.39,9.203,12.525,10.957,3.135,0.000348,1.055,0.079,0.705,0.539,0.959,22.3,35.7,22.3,36.0,29.0,13.68,0.00152,0.603,0.1333,28.62,70.72,219
9849.31,12.509,9.247,9.082,12.509,10.878,3.262,0.000331,1.184,-0.424,0.755,0.616,1.023,22.4,34.6,22.4,34.7,28.5,12.27,0.001246,1.187,0.133,28.42,70.25,218
8075.25,12.501,9.089,8.913,12.501,10.795,3.412,0.000422,1.046,0.046,0.68,0.577,0.902,24.1,36.1,24.1,36.3,30.1,12.25,0.001517,0.658,0.1337,28.98,70.54,217
7698.63,12.551,9.076,8.889,12.551,10.814,3.475,0.000451,1.176,-0.232,0.741,0.62,0.864,22.3,34.9,22.3,35.3,28.6,12.94,0.00168,0.982,0.128,28.34,70.74,216
9598.75,12.55,9.256,9.09,12.55,10.903,3.293,0.000343,0.957,0.084,0.717,0.599,0.855,22.1,33.4,22.1,33.5,27.8,11.45,0.001193,1.266,0.1322,28.08,71.19,215
9835.76,12.542,9.374,9.183,12.542,10.958,3.169,0.000322,1.053,-0.436,0.713,0.553,0.938,21.9,34.5,21.9,34.7,28.2,12.76,0.001297,0.667,0.1362,28.7,70.36,214
9813.38,12.565,9.483,9.317,12.565,11.024,3.082,0.000314,0.829,0.157,0.708,0.59,0.814,22.1,35.2,22.1,35.4,28.7,13.28,0.001353,0.872,0.1336,28.14,71.23,213
8466.3,12.547,9.398,9.206,12.547,10.972,3.149,0.000372,0.911,0.108,0.737,0.598,0.949,22.0,34.0,22.0,34.0,28.0,12.01,0.001418,1.383,0.1322,28.23,70.65,212
9556.99,12.532,9.16,9.003,12.532,10.846,3.372,0.000353,0.868,-0.173,0.697,0.547,0.958,23.0,35.3,23.0,35.4,29.2,12.37,0.001294,0.883,0.1327,28.68,70.68,211
10069.27,12.591,9.142,8.953,12.591,10.867,3.449,0.000343,0.828,-0.405,0.653,0.463,0.833,22.6,34.9,22.6,35.2,28.8,12.6,0.001252,1.303,0.1327,27.44,70.14,210
9011.29,12.531,9.306,9.14,12.531,10.919,3.225,0.000358,0.95,0.118,0.679,0.534,0.919,23.3,34.6,23.3,34.6,28.9,11.36,0.001261,0.529,0.1321,28.16,70.38,209
9355.02,12.544,9.085,8.928,12.544,10.814,3.458,0.00037,1.147,-0.24,0.757,0.62,1.038,23.7,35.3,23.7,35.7,29.5,11.98,0.001281,1.285,0.1339,28.54,70.47,208
9270.65,12.581,9.135,8.976,12.581,10.858,3.446,0.000372,1.155,0.466,0.75,0.604,0.878,23.2,36.3,23.2,36.7,29.7,13.48,0.001454,0.913,0.1371,28.91,71.28,207
9234.13,12.598,9.161,8.976,12.598,10.879,3.437,0.000372,1.149,0.159,0.719,0.592,0.864,22.4,35.0,22.4,35.3,28.7,12.89,0.001396,1.235,0.1344,27.38,70.06,206
7626.18,12.522,9.409,9.251,12.522,10.965,3.112,0.000408,1.104,-0.188,0.727,0.606,0.848,22.0,34.1,22.0,34.5,28.0,12.52,0.001642,0.954,0.135,28.3,70.31,205
8541.3,12.598,9.434,9.259,12.598,11.016,3.164,0.00037,1.148,0.148,0.712,0.593,0.968,22.4,35.2,22.4,35.3,28.8,12.89,0.001509,0.647,0.1364,28.52,70.54,204
8116.09,12.503,9.331,9.162,12.503,10.917,3.172,0.000391,1.001,0.008,0.836,0.643,0.989,23.0,35.7,23.0,35.8,29.3,12.8,0.001577,0.553,0.1322,28.36,70.74,203
8633.29,12.529,9.201,9.023,12.529,10.865,3.328,0.000385,1.184,-0.28,0.665,0.515,0.871,21.8,34.6,21.8,34.9,28.2,13.1,0.001517,0.553,0.1356,27.54,70.07,202
8181.05,12.562,9.358,9.19,12.562,10.96,3.204,0.000392,1.114,-0.152,0.739,0.566,0.86,22.8,35.0,22.8,35.1,28.9,12.32,0.001505,0.788,0.1352,28.38,70.43,201
9236.05,12.548,9.153,8.96,12.548,10.85,3.395,0.000368,0.857,-0.487,0.763,0.632,0.911,22.8,35.4,22.8,35.9,29.1,13.09,0.001417,0.975,0.1331,28.22,69.33,200
9244.11,12.585,9.297,9.099,12.585,10.941,3.288,0.000356,1.027,0.49,0.75,0.601,0.967,22.5,35.3,22.5,35.7,28.9,13.17,0.001424,1.335,0.1362,27.9,69.79,199
8280.16,12.574,9.226,9.041,12.574,10.9,3.347,0.000404,0.941,0.21,0.748,0.622,1.046,22.0,34.6,22.0,34.6,28.3,12.58,0.001519,1.391,0.1351,27.97,69.6,198
7844.31,12.569,9.364,9.217,12.569,10.966,3.204,0.000409,0.898,0.241,0.691,0.506,0.987,22.4,34.7,22.4,34.9,28.5,12.56,0.001601,1.473,0.1316,28.55,70.0,197
9074.76,12.597,9.439,9.254,12.597,11.018,3.158,0.000348,1.072,0.388,0.847,0.702,1.127,23.1,35.5,23.1,35.6,29.3,12.53,0.001381,0.891,0.1382,28.14,69.28,196
8663.15,12.534,9.306,9.133,12.534,10.92,3.228,0.000373,1.0,0.186,0.743,0.547,0.934,22.6,34.8,22.6,35.3,28.7,12.66,0.001462,0.966,0.1389,27.29,68.36,195
8380.49,12.529,9.4,9.247,12.529,10.964,3.129,0.000373,0.972,0.16,0.678,0.55,0.786,22.4,34.9,22.4,35.0,28.6,12.65,0.00151,0.501,0.1401,27.66,70.47,194
9189.89,12.577,9.078,8.923,12.577,10.827,3.499,0.000381,0.888,-0.027,0.827,0.627,0.981,22.7,35.9,22.7,36.0,29.3,13.27,0.001444,0.855,0.1379,27.65,69.65,193
7792.71,12.526,9.151,8.988,12.526,10.839,3.375,0.000433,0.88,-0.364,0.791,0.623,1.004,22.2,35.4,22.2,35.8,28.8,13.55,0.001739,1.054,0.1336,26.79,69.87,192
8869.54,12.538,9.438,9.266,12.538,10.988,3.1,0.000349,0.987,-0.072,0.701,0.557,0.829,22.0,35.8,22.0,36.1,28.9,14.07,0.001586,0.921,0.1372,27.15,69.48,191
8546.81,12.576,9.308,9.143,12.576,10.942,3.268,0.000382,0.917,0.255,0.685,0.533,0.833,22.9,36.0,22.9,36.3,29.5,13.38,0.001566,0.893,0.1368,26.59,69.4,190
8645.66,12.505,9.027,8.836,12.505,10.766,3.478,0.000402,0.933,-0.439,0.635,0.501,0.865,22.8,35.7,22.8,36.0,29.3,13.14,0.00152,1.24,0.1368,28.12,69.41,189
7812.91,12.574,9.248,9.089,12.574,10.911,3.326,0.000426,0.803,-0.015,0.741,0.556,0.976,22.4,35.5,22.4,35.9,28.9,13.58,0.001739,1.188,0.1339,27.93,69.03,188
7731.98,12.52,9.237,9.045,12.52,10.879,3.284,0.000425,1.128,0.342,0.715,0.609,0.903,22.9,35.9,22.9,36.4,29.4,13.54,0.001751,1.047,0.137,27.54,69.35,187
8603.71,12.564,9.092,8.903,12.564,10.828,3.471,0.000403,0.916,0.168,0.676,0.559,0.908,22.5,34.5,22.5,34.8,28.5,12.32,0.001432,1.459,0.1344,28.29,69.63,186
7663.64,12.542,9.212,9.061,12.542,10.877,3.329,0.000434,1.157,0.12,0.779,0.622,0.97,22.9,35.7,22.9,36.0,29.3,13.08,0.001706,0.543,0.1374,26.8,68.51,185
8289.68,12.598,9.179,8.988,12.598,10.889,3.419,0.000412,1.062,-0.148,0.746,0.611,0.947,22.4,34.6,22.4,34.7,28.5,12.29,0.001483,1.219,0.1346,27.32,70.27,184
9309.52,12.53,9.197,8.999,12.53,10.864,3.333,0.000358,1.171,0.275,0.691,0.553,0.92,21.8,34.7,21.8,35.0,28.2,13.17,0.001415,1.025,0.1402,27.58,68.73,183
9038.43,12.54,9.022,8.828,12.54,10.781,3.518,0.000389,1.104,0.481,0.717,0.607,0.849,23.4,36.9,23.4,37.1,30.2,13.73,0.001519,1.309,0.139,28.21,69.4,182
9670.31,12.576,9.21,9.057,12.576,10.893,3.366,0.000348,1.043,0.341,0.712,0.6,0.934,22.6,35.2,22.6,35.6,28.9,13.01,0.001345,1.424,0.1364,27.85,69.01,181
8834.19,12.52,9.126,8.952,12.52,10.823,3.394,0.000384,0.877,0.082,0.834,0.714,0.991,23.0,36.6,23.0,37.0,29.8,13.98,0.001583,1.129,0.1408,26.39,68.67,180
8319.15,12.541,9.273,9.12,12.541,10.907,3.268,0.000393,1.133,0.07,0.632,0.459,0.769,23.1,35.5,23.1,35.8,29.3,12.68,0.001525,0.974,0.137,27.9,68.79,179
7561.9,12.543,9.188,9.032,12.543,10.865,3.355,0.000444,1.041,-0.169,0.72,0.542,0.836,22.4,35.5,22.4,35.6,29.0,13.18,0.001744,0.724,0.1405,27.14,68.48,178
7720.46,12.587,9.484,9.33,12.587,11.036,3.103,0.000402,0.823,0.198,0.808,0.623,1.023,23.0,35.6,23.0,35.8,29.3,12.8,0.001658,0.611,0.1368,27.95,69.9,177
8135.71,12.526,9.167,8.977,12.526,10.847,3.359,0.000413,1.151,-0.264,0.742,0.588,0.87,22.4,34.1,22.4,34.4,28.3,12.06,0.001483,0.573,0.1394,27.07,67.7,176
7624.63,12.598,9.475,9.295,12.598,11.037,3.123,0.00041,0.817,-0.464,0.649,0.54,0.871,21.4,33.8,21.4,34.0,27.6,12.63,0.001656,1.008,0.1374,27.66,69.78,175
9777.7,12.502,9.028,8.839,12.502,10.765,3.474,0.000355,1.021,-0.448,0.822,0.669,1.084,23.0,35.3,23.0,35.7,29.1,12.68,0.001296,1.266,0.1372,27.03,68.39,174
8474.51,12.59,9.491,9.323,12.59,11.04,3.098,0.000366,0.891,0.247,0.742,0.598,0.881,22.8,35.9,22.8,36.2,29.4,13.33,0.001573,1.388,0.1371,27.14,68.47,173
9209.74,12.581,9.038,8.882,12.581,10.81,3.543,0.000385,0.917,0.106,0.73,0.625,0.866,22.1,35.6,22.1,35.7,28.8,13.63,0.00148,0.979,0.1367,27.6,68.77,172
8642.86,12.574,9.178,8.981,12.574,10.876,3.395,0.000393,1.061,0.027,0.793,0.621,0.937,23.3,35.9,23.3,36.1,29.6,12.77,0.001477,0.768,0.1399,27.48,68.69,171
9112.33,12.562,9.14,8.98,12.562,10.851,3.422,0.000376,0.949,0.316,0.766,0.568,0.893,22.6,36.4,22.6,36.5,29.5,13.87,0.001522,0.642,0.1373,28.34,68.31,170
7760.06,12.55,9.017,8.851,12.55,10.783,3.533,0.000455,0.998,0.363,0.686,0.503,0.862,22.8,36.0,22.8,36.3,29.4,13.47,0.001736,0.885,0.1392,27.36,69.22,169
7551.73,12.531,9.271,9.101,12.531,10.901,3.26,0.000432,1.124,0.091,0.779,0.618,0.884,23.4,35.7,23.4,36.1,29.5,12.73,0.001686,1.257,0.1402,27.7,68.73,168
9107.88,12.574,9.029,8.869,12.574,10.801,3.545,0.000389,0.985,0.073,0.751,0.579,0.929,22.1,34.2,22.1,34.6,28.1,12.57,0.001381,1.068,0.1431,26.65,67.84,167
9608.18,12.513,9.008,8.815,12.513,10.76,3.506,0.000365,0.958,0.116,0.786,0.678,1.076,22.5,36.1,22.5,36.3,29.3,13.8,0.001437,0.862,0.14,26.59,68.0,166
7623.39,12.557,9.16,8.997,12.557,10.859,3.396,0.000446,0.992,0.344,0.666,0.52,0.802,22.0,35.2,22.0,35.7,28.6,13.71,0.001799,0.718,0.1373,27.36,67.78,165
8268.17,12.506,9.09,8.898,12.506,10.798,3.417,0.000413,1.047,-0.45,0.798,0.611,0.953,23.0,36.5,23.0,36.6,29.8,13.62,0.001647,0.614,0.1421,27.61,69.3,164
7543.88,12.572,9.03,8.842,12.572,10.801,3.541,0.000469,1.087,0.101,0.679,0.554,0.831,22.1,34.2,22.1,34.4,28.2,12.34,0.001636,0.85,0.1413,27.98,68.89,163
8210.82,12.537,9.411,9.237,12.537,10.974,3.126,0.000381,0.934,-0.092,0.727,0.54,0.956,22.8,36.2,22.8,36.6,29.5,13.81,0.001682,1.152,0.1417,27.06,68.58,162
7313.51,12.593,9.456,9.301,12.593,11.024,3.137,0.000429,1.033,-0.156,0.71,0.529,0.931,21.6,34.7,21.6,34.9,28.1,13.28,0.001816,0.715,0.1418,26.48,66.73,161
9795.66,12.508,9.039,8.839,12.508,10.773,3.469,0.000354,1.093,0.348,0.682,0.531,0.826,21.9,34.8,21.9,35.0,28.3,13.02,0.00133,1.028,0.1405,27.15,68.06,160
8060.17,12.584,9.147,8.981,12.584,10.865,3.437,0.000426,0.846,-0.259,0.722,0.545,0.87,22.1,35.7,22.1,36.1,28.9,13.91,0.001726,1.233,0.1419,26.86,68.49,159
9617.69,12.565,9.303,9.128,12.565,10.934,3.263,0.000339,1.111,-0.092,0.778,0.621,0.961,22.6,35.5,22.6,35.8,29.1,13.17,0.001369,1.085,0.14,26.94,68.25,158
7554.73,12.542,9.492,9.309,12.542,11.017,3.05,0.000404,0.848,-0.237,0.772,0.595,0.999,23.3,35.9,23.3,35.9,29.6,12.55,0.001661,1.055,0.1426,27.14,68.1,157
8467.55,12.569,9.495,9.336,12.569,11.032,3.074,0.000363,1.023,0.212,0.739,0.548,1.013,22.9,35.8,22.9,36.0,29.3,13.1,0.001547,0.619,0.1402,27.51,68.55,156
9864.59,12.505,9.369,9.2,12.505,10.937,3.135,0.000318,0.991,-0.365,0.692,0.551,0.882,21.6,35.1,21.6,35.2,28.3,13.61,0.00138,0.683,0.1392,26.86,68.6,155
9509.99,12.559,9.185,9.002,12.559,10.872,3.374,0.000355,0.839,-0.203,0.722,0.578,0.898,21.8,35.0,21.8,35.5,28.4,13.63,0.001433,0.841,0.1375,27.32,67.81,154
8224.3,12.532,9.159,8.998,12.532,10.846,3.373,0.00041,1.008,0.075,0.684,0.502,0.812,22.4,34.1,22.4,34.2,28.2,11.81,0.001436,1.115,0.1404,25.82,66.67,153
8410.05,12.589,9.144,8.944,12.589,10.866,3.444,0.00041,0.883,0.339,0.757,0.582,1.055,23.2,36.0,23.2,36.1,29.6,12.95,0.00154,1.255,0.1432,27.47,67.93,152
9383.78,12.501,9.416,9.261,12.501,10.958,3.084,0.000329,1.132,-0.205,0.714,0.52,0.855,21.8,34.7,21.8,34.9,28.2,13.14,0.001401,0.61,0.1431,28.05,68.61,151
7898.5,12.586,9.497,9.309,12.586,11.041,3.09,0.000391,0.931,0.007,0.748,0.613,0.872,23.3,37.0,23.3,37.3,30.1,14.04,0.001777,0.776,0.1388,26.4,67.24,150
8000.24,12.592,9.217,9.017,12.592,10.905,3.376,0.000422,0.814,0.134,0.653,0.521,0.912,22.9,35.5,22.9,36.0,29.2,13.09,0.001636,0.508,0.1409,26.95,67.04,149
7960.15,12.515,9.407,9.215,12.515,10.961,3.108,0.00039,1.1,-0.497,0.704,0.584,0.86,23.4,35.8,23.4,36.2,29.6,12.85,0.001614,0.567,0.1443,27.79,67.72,148
7874.09,12.538,9.292,9.106,12.538,10.915,3.246,0.000412,0.917,-0.015,0.777,0.611,0.974,22.7,36.4,22.7,36.5,29.5,13.79,0.001752,1.297,0.1425,27.04,67.03,147
7499.6,12.588,9.377,9.208,12.588,10.983,3.211,0.000428,0.928,-0.386,0.733,0.6,1.027,22.4,35.5,22.4,35.7,28.9,13.33,0.001778,1.197,0.1443,26.55,66.93,146
8416.97,12.541,9.117,8.951,12.541,10.829,3.424,0.000407,0.905,-0.182,0.739,0.55,0.941,22.5,35.7,22.5,36.1,29.1,13.54,0.001608,0.891,0.1399,25.9,67.01,145
8956.0,12.534,9.409,9.239,12.534,10.972,3.125,0.000349,1.179,0.113,0.709,0.552,0.891,22.7,36.3,22.7,36.6,29.5,13.95,0.001557,0.83,0.1441,27.03,66.73,144
7461.56,12.57,9.456,9.263,12.57,11.013,3.114,0.000417,0.863,0.036,0.641,0.476,0.852,22.0,35.3,22.0,35.4,28.7,13.4,0.001796,1.36,0.1433,26.67,67.07,143
7781.11,12.573,9.47,9.311,12.573,11.022,3.103,0.000399,0.863,-0.199,0.706,0.512,0.81,22.9,36.6,22.9,36.8,29.7,13.91,0.001788,0.73,0.1473,27.27,67.22,142
9141.15,12.566,9.066,8.875,12.566,10.816,3.5,0.000383,0.966,-0.485,0.755,0.647,0.909,23.2,37.0,23.2,37.3,30.1,14.12,0.001545,1.33,0.1424,26.81,67.1,141
7678.52,12.561,9.156,8.985,12.561,10.858,3.404,0.000443,1.062,-0.029,0.642,0.539,0.844,22.4,36.2,22.4,36.3,29.3,13.86,0.001806,0.791,0.1433,26.63,66.77,140
9571.38,12.553,9.122,8.964,12.553,10.838,3.431,0.000358,0.89,0.475,0.709,0.569,0.908,22.1,35.9,22.1,36.0,29.0,13.92,0.001454,0.897,0.147,26.68,68.04,139
8032.3,12.581,9.488,9.326,12.581,11.034,3.093,0.000385,1.047,-0.026,0.702,0.516,0.836,22.1,35.6,22.1,35.6,28.8,13.52,0.001684,1.223,0.1462,26.12,66.95,138
7929.74,12.534,9.075,8.904,12.534,10.805,3.458,0.000436,1.118,0.046,0.692,0.551,0.905,23.3,36.7,23.3,37.1,30.0,13.85,0.001747,0.813,0.1439,26.65,66.52,137
9243.94,12.599,9.041,8.881,12.599,10.82,3.559,0.000385,0.866,-0.062,0.672,0.534,0.912,22.5,35.7,22.5,36.0,29.1,13.54,0.001464,1.472,0.1432,26.46,66.55,136
8443.7,12.575,9.274,9.098,12.575,10.924,3.301,0.000391,1.009,0.115,0.809,0.666,0.969,22.2,36.8,22.2,37.1,29.5,14.9,0.001765,0.872,0.1453,27.33,67.26,135
8656.85,12.571,9.26,9.092,12.571,10.916,3.312,0.000383,0.854,0.024,0.725,0.531,0.918,23.2,36.4,23.2,36.8,29.8,13.56,0.001567,1.329,0.144,26.28,66.54,134
9616.5,12.531,9.094,8.903,12.531,10.813,3.437,0.000357,0.94,0.059,0.745,0.612,0.953,23.0,36.7,23.0,36.8,29.9,13.79,0.001434,0.726,0.1452,26.98,67.17,133
9163.98,12.558,9.153,8.968,12.558,10.856,3.406,0.000372,0.861,0.231,0.822,0.696,1.002,21.8,35.1,21.8,35.2,28.5,13.37,0.001459,0.78,0.1419,26.18,65.81,132
9020.16,12.533,9.386,9.2,12.533,10.96,3.147,0.000349,0.867,0.283,0.666,0.486,0.822,23.0,36.0,23.0,36.2,29.5,13.23,0.001467,1.489,0.1463,26.81,66.53,131
9381.46,12.532,9.448,9.288,12.532,10.99,3.084,0.000329,0.847,0.06,0.754,0.61,0.956,22.3,35.4,22.3,35.7,28.9,13.42,0.00143,0.877,0.1475,27.08,67.26,130
8391.87,12.588,9.421,9.216,12.588,11.005,3.167,0.000377,0.996,0.289,0.786,0.603,1.075,22.3,34.9,22.3,35.2,28.6,12.92,0.001539,1.185,0.1471,26.18,66.02,129
7984.8,12.547,9.335,9.143,12.547,10.941,3.212,0.000402,0.872,0.248,0.739,0.583,0.882,23.7,37.2,23.7,37.4,30.5,13.76,0.001723,0.511,0.145,26.29,65.9,128
7326.99,12.537,9.127,8.924,12.537,10.832,3.41,0.000465,1.078,-0.247,0.732,0.628,0.953,22.4,36.6,22.4,36.6,29.5,14.18,0.001935,1.125,0.1468,26.74,65.78,127
9672.36,12.563,9.245,9.065,12.563,10.904,3.318,0.000343,1.158,-0.347,0.643,0.468,0.918,22.5,36.0,22.5,36.0,29.3,13.49,0.001395,1.236,0.1454,27.63,67.22,126
7308.8,12.564,9.031,8.87,12.564,10.797,3.533,0.000483,1.135,0.348,0.777,0.578,0.986,22.7,37.0,22.7,37.0,29.9,14.28,0.001954,0.816,0.1455,25.73,66.43,125
8345.36,12.594,9.202,9.006,12.594,10.898,3.392,0.000407,0.834,-0.057,0.668,0.561,0.902,22.8,35.9,22.8,36.2,29.3,13.48,0.001615,0.776,0.1422,25.34,65.93,124
9165.46,12.5,9.137,8.961,12.5,10.819,3.363,0.000367,0.847,-0.409,0.803,0.647,0.972,22.3,35.3,22.3,35.6,28.8,13.28,0.001449,1.23,0.1488,26.92,66.34,123
9051.56,12.522,9.187,9.024,12.522,10.855,3.334,0.000368,0.876,0.256,0.712,0.587,0.957,22.9,35.9,22.9,36.4,29.4,13.51,0.001492,0.633,0.1492,27.38,66.36,122
7971.87,12.523,9.094,8.892,12.523,10.808,3.428,0.00043,1.031,-0.151,0.755,0.625,0.89,22.4,35.7,22.4,35.9,29.0,13.56,0.001701,1.142,0.1479,26.84,66.79,121
